endTime,artistName,trackName,msPlayed
2023-12-11 16:17,Premiata Forneria Marconi,Appena un po',463826
2023-12-11 16:17,Genesis,Dancing With The Moonlit Knight - Remastered 2008,5085
2023-12-11 16:17,Genesis,The Cinema Show - Remastered 2008,1238
2023-12-11 16:17,Genesis,The Musical Box - Remastered 2008,2610
2023-12-11 16:21,Premiata Forneria Marconi,Celebration,233000
2023-12-11 17:27,Premiata Forneria Marconi,Maestro della voce,334840
2023-12-11 17:32,Premiata Forneria Marconi,Dolcissima Maria,248000
2023-12-11 17:33,Premiata Forneria Marconi,Introduzione,69720
2023-12-11 17:38,Premiata Forneria Marconi,Per un amico,323840
2023-12-11 17:47,Premiata Forneria Marconi,Harlequin,470000
2023-12-11 17:55,Premiata Forneria Marconi,Geranio,484000
2023-12-11 17:56,Premiata Forneria Marconi,La luna nuova,5715
2023-12-11 18:01,T. Rex,20th Century Boy - Remaster,218665
2023-12-11 18:01,Led Zeppelin,Rock and Roll - Remaster,6420
2023-12-11 18:01,Warren Zevon,Boom Boom Mancini,24032
2023-12-11 18:05,Rory Gallagher,Shin Kicker - Live,240520
2023-12-11 18:10,The Rolling Stones,Bitch - Live,285866
2023-12-11 18:13,Focus,Hocus Pocus - Original Single Version,192261
2023-12-11 18:18,Lou Reed,Hookywooky,258960
2023-12-11 18:21,The Police,Synchronicity I,203000
2023-12-11 18:23,The Police,Canary In A Coalmine,146666
2023-12-11 18:28,Tom Petty,Runnin' Down A Dream,292000
2023-12-11 18:29,Focus,Hocus Pocus - Extended Version,16136
2023-12-11 18:30,Pink Floyd,Run Like Hell - 2011 Remastered Version,2474
2023-12-11 18:34,Pretenders,Middle of the Road - 2007 Remaster,254293
2023-12-11 18:40,Talking Heads,Life During Wartime - Live,351333
2023-12-11 18:43,The Spencer Davis Group,Keep On Running - Mono Version,166573
2023-12-11 18:47,The Rolling Stones,Doom And Gloom,238546
2023-12-11 18:52,Deep Purple,Drifter - 2010 Digital Remaster,243853
2023-12-11 18:55,ZZ Top,I Got the Six - 2008 Remaster,174240
2023-12-11 18:59,Tom Petty and the Heartbreakers,Climb That Hill,237866
2023-12-11 19:00,Van Morrison,"Come Running - Live at the Troubadour, Los Angeles, CA - May 1973",19740
2023-12-11 19:05,Elton John,Saturday Night’s Alright (For Fighting) - Remastered 2014,295466
2023-12-11 19:08,The White Stripes,"Girl, You Have No Faith In Medicine",197733
2023-12-11 19:13,Rush,Force Ten,271400
2023-12-11 19:16,The Replacements,Alex Chilton - 2008 Remaster,194373
2023-12-11 19:21,The Who,Mary - Alternative Mix / Remastered 2022,259000
2023-12-11 19:32,Tom Petty,You Wreck Me,52293
2023-12-12 06:11,Genesis,Aisle Of Plenty - Remastered 2008,1766
2023-12-12 06:14,Focus,Janis,188106
2023-12-12 06:21,Premiata Forneria Marconi,River Of Life,421000
2023-12-12 06:26,Genesis,After The Ordeal - Remastered 2008,255040
2023-12-12 06:29,Premiata Forneria Marconi,Celebration,233000
2023-12-12 06:30,Genesis,Firth Of Fifth - Remastered 2008,6731
2023-12-12 06:30,Camel,Nimrodel - Medley,3381
2023-12-12 06:33,Camel,Supertwister,198680
2023-12-12 06:38,Genesis,Dancing With The Moonlit Knight - Remastered 2008,10880
2023-12-12 06:38,Genesis,Time Table - Digital Remastered 2008,286360
2023-12-12 06:45,Camel,Song Within A Song,433093
2023-12-12 06:49,"Emerson, Lake & Palmer",The Sheriff,202933
2023-12-12 06:54,Gentle Giant,The Advent Of Panurge,282493
2023-12-12 06:58,Camel,Rhayader,181986
2023-12-12 06:58,U.K.,In The Dead Of Night,6056
2023-12-12 07:02,PJ Harvey,This Is Love,226666
2023-12-12 07:06,PJ Harvey,C'mon Billy,167600
2023-12-12 07:10,PJ Harvey,Good Fortune,200200
2023-12-12 07:15,Portishead,Sour Times,252266
2023-12-12 07:17,Return To Forever,The Romantic Warrior - Instrumental,1258
2023-12-12 07:17,Return To Forever,Captain Señor Mouse,9543
2023-12-12 07:17,Jeff Buckley,Grace,103132
2023-12-12 07:18,Chick Corea,Return To Forever,21074
2023-12-12 07:21,Return To Forever,Hymn Of The 7th Galaxy,211906
2023-12-12 07:22,Chick Corea,Spain,65772
2023-12-12 07:34,Philip Glass,The Grid,691720
2023-12-12 07:37,The Police,"When The World Is Running Down, You Make The Best Of What's Still Around",216666
2023-12-12 07:50,The Police,"De Do Do Do, De Da Da Da",1139
2023-12-12 07:50,The Police,Every Little Thing She Does Is Magic,1592
2023-12-12 07:50,The Police,Shadows In The Rain,62919
2023-12-12 08:00,The Police,Behind My Camel,6143
2023-12-12 12:27,Christian Löffler,Dir Jehova,56768
2023-12-12 12:32,Santana,Incident at Neshabur,297506
2023-12-12 12:43,Focus,Mother Focus,8646
2023-12-12 16:34,Embryo,Dreaming Girls,52095
2023-12-12 16:52,The Doors,Peace Frog,5760
2023-12-12 17:34,Led Zeppelin,The Battle of Evermore - Remaster,351677
2023-12-12 17:38,"Crosby, Stills, Nash & Young",Deja Vu,252373
2023-12-12 17:52,"Crosby, Stills & Nash",Long Time Gone - 2005 Remaster,251195
2023-12-12 18:38,"Crosby, Stills & Nash",Long Time Gone - 2005 Remaster,5612
2023-12-12 18:41,The Rolling Stones,Factory Girl - 50th Anniversary Edition,129933
2023-12-12 18:46,Buffalo Springfield,Bluebird,275760
2023-12-12 18:48,The Byrds,5D (Fifth Dimension),153426
2023-12-12 18:52,Traffic,(Roamin' Thro' The Gloamin' With) 40.000 Headman,194400
2023-12-12 18:55,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-12 19:09,Bob Dylan,Ballad of a Thin Man,204313
2023-12-13 06:10,Spirit,Taurus,157133
2023-12-13 06:13,Chet Atkins,Jam Man,199493
2023-12-13 06:14,Jethro Tull,A Song for Jeffrey - Mono,20248
2023-12-13 06:14,Mike Bloomfield,Stop,1429
2023-12-13 06:18,Premiata Forneria Marconi,Celebration,233000
2023-12-13 06:24,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,1513
2023-12-13 06:24,Yes,Siberian Khatru - 2003 Remaster,1555
2023-12-13 06:24,Focus,Hocus Pocus - Extended Version,402560
2023-12-13 06:24,Herbie Mann,Memphis Underground,3873
2023-12-13 06:29,Buffalo Springfield,Bluebird,275760
2023-12-13 06:32,Focus,Janis,188106
2023-12-13 06:36,PJ Harvey,This Is Love,226666
2023-12-13 06:40,PJ Harvey,This Mess We're In,235840
2023-12-13 06:45,PJ Harvey,Let England Shake,189280
2023-12-13 06:57,Led Zeppelin,Tangerine - Remaster,191827
2023-12-13 07:05,Bob Dylan,Tangled up in Blue,341626
2023-12-13 07:09,The Doors,The Crystal Ship,152000
2023-12-13 07:11,Buffalo Springfield,Mr. Soul,13727
2023-12-13 07:14,The Doors,Touch Me,190253
2023-12-13 07:25,Bob Dylan,All Along the Watchtower,151093
2023-12-13 07:28,The Yardbirds,Heart Full of Soul - 2015 Remaster,147893
2023-12-13 07:39,Derek & The Dominos,Layla,8030
2023-12-13 11:31,Derek & The Dominos,Layla,415942
2023-12-13 11:35,Buffalo Springfield,Bluebird,275760
2023-12-13 11:42,Bob Dylan,Ballad of a Thin Man,356706
2023-12-13 11:45,Cream,Badge,164706
2023-12-13 11:48,Bob Dylan,Subterranean Homesick Blues,2341
2023-12-13 11:48,Cream,Strange Brew,6755
2023-12-13 11:48,Jethro Tull,Aqualung,1577
2023-12-13 11:48,The Doors,Peace Frog,170132
2023-12-13 11:51,Bob Dylan,The Man in Me,186213
2023-12-13 11:55,Bob Dylan,She Belongs to Me,19792
2023-12-13 11:55,The Kinks,A Well Respected Man,160333
2023-12-13 11:59,The Kinks,Sunny Afternoon,212946
2023-12-13 12:03,Cream,Sunshine Of Your Love,250400
2023-12-13 12:07,Bob Dylan,I Want You,185200
2023-12-13 12:09,Bob Dylan,To Be Alone with You,127600
2023-12-13 12:20,Bob Dylan,"Lay, Lady, Lay",46561
2023-12-13 14:37,The Doors,Love Her Madly,0
2023-12-13 14:37,Creedence Clearwater Revival,Run Through The Jungle,952
2023-12-13 14:47,The Doors,The Crystal Ship,13162
2023-12-13 14:57,The Doors,The Crystal Ship,25160
2023-12-13 14:58,Gentle Giant,The Advent Of Panurge,45116
2023-12-13 14:59,Focus,Focus II,18738
2023-12-13 15:02,Focus,Mother Focus,184693
2023-12-13 15:06,Frank Zappa,Zoot Allures,256186
2023-12-13 15:13,Colosseum,Butty's Blues,403866
2023-12-13 15:13,Santana,Soul Sacrifice,4478
2023-12-13 15:13,Frank Zappa,Peaches En Regalia,5422
2023-12-13 15:17,Traffic,Hidden Treasure,251960
2023-12-13 15:23,Steely Dan,Babylon Sisters,348333
2023-12-13 18:02,Steely Dan,Don't Take Me Alive,82738
2023-12-13 18:43,Steely Dan,Don't Take Me Alive,173659
2023-12-13 18:50,Frank Zappa,Apostrophe',349786
2023-12-13 18:55,Santana,Incident at Neshabur,297506
2023-12-13 19:00,Steely Dan,Doctor Wu,234640
2023-12-13 19:00,"Emerson, Lake & Palmer",The Sheriff,23587
2023-12-13 19:02,Soft Machine,The Man Who Waved At Trains - 2022 Remaster,110960
2023-12-13 19:06,Fleetwood Mac,Homeward Bound,204133
2023-12-13 19:07,Genesis,After The Ordeal - Remastered 2008,9927
2023-12-13 19:16,Genesis,Firth Of Fifth - Remastered 2008,574840
2023-12-13 19:25,Yes,Siberian Khatru - 2003 Remaster,532946
2023-12-13 19:26,Mahavishnu Orchestra,Miles Beyond,21009
2023-12-13 19:34,John Paul Jones,Leafy Meadows,3728
2023-12-13 19:34,Genesis,Time Table - Digital Remastered 2008,19946
2023-12-13 19:34,Herbie Mann,Memphis Underground,429000
2023-12-13 19:37,Jeff Beck,Head for Backstage Pass,164173
2023-12-13 19:37,King Crimson,Red,2678
2023-12-13 19:39,Triumvirat,Million Dollars - Edit / Digital Remaster,155133
2023-12-13 19:42,Frank Zappa,Cletus Awreetus-Awrightus,176453
2023-12-13 19:50,Camel,Song Within A Song,433093
2023-12-13 19:54,Focus,Early Birth,173800
2023-12-13 19:57,Jean-Luc Ponty,New Country,188640
2023-12-13 20:05,King Crimson,One More Red Nightmare,430078
2023-12-13 20:17,Premiata Forneria Marconi,Per un amico,69527
2023-12-14 06:12,Spirit,Fresh-Garbage,191000
2023-12-14 06:15,Captain Beefheart & His Magic Band,Her Eyes Are a Blue Million Miles,177506
2023-12-14 06:20,Blind Faith,Well All Right,266866
2023-12-14 06:20,The Mothers Of Invention,"Hungry Freaks, Daddy",1599
2023-12-14 06:20,Pink Floyd,The Gold It's In The ... - 2011 Remastered Version,1085
2023-12-14 06:26,Led Zeppelin,The Battle of Evermore - Remaster,351677
2023-12-14 06:31,Quicksilver Messenger Service,Fresh Air - Remastered,319586
2023-12-14 06:36,Traffic,Light Up Or Leave Me Alone,288093
2023-12-14 06:39,Love,A House Is Not a Motel - 2015 Remaster,211701
2023-12-14 06:41,Jethro Tull,A Song for Jeffrey - Mono,5331
2023-12-14 06:45,Blind Faith,Had To Cry Today,31794
2023-12-14 06:45,Ten Years After,Let the Sky Fall - 2004 Remaster,260346
2023-12-14 07:02,Chet Atkins,Jam Man,199493
2023-12-14 07:06,Focus,Janis,188106
2023-12-14 07:15,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,494933
2023-12-14 07:18,Premiata Forneria Marconi,Celebration,233000
2023-12-14 07:26,Focus,Hocus Pocus - Extended Version,402560
2023-12-14 07:35,Yes,Siberian Khatru - 2003 Remaster,532946
2023-12-14 07:38,Jean-Luc Ponty,New Country,188640
2023-12-14 07:43,PJ Harvey,The Wind,241493
2023-12-14 07:47,PJ Harvey,You Said Something,198733
2023-12-14 07:51,Masayoshi Takanaka,トーキョーレギー,260333
2023-12-14 07:55,PJ Harvey,This Mess We're In,235840
2023-12-14 07:59,PJ Harvey,C'mon Billy,167600
2023-12-14 07:59,Jethro Tull,A Song for Jeffrey - Mono,4833
2023-12-14 08:01,Spirit,Taurus,157133
2023-12-14 08:08,Herbie Mann,Memphis Underground,429000
2023-12-14 08:13,Buffalo Springfield,Bluebird,275760
2023-12-14 08:18,Mike Bloomfield,Stop,260533
2023-12-14 08:24,PJ Harvey,This Is Love,131786
2023-12-14 15:29,King Crimson,Cat Food,293060
2023-12-14 15:30,Jethro Tull,Cheap Day Return,80880
2023-12-14 15:34,The Mothers Of Invention,Who Needs The Peace Corps?,154133
2023-12-14 15:43,Yes,Siberian Khatru - 2003 Remaster,532946
2023-12-14 15:46,Blue Öyster Cult,Then Came the Last Days of May,210546
2023-12-14 15:51,Jethro Tull,We Used to Know,243373
2023-12-14 15:56,Jethro Tull,Cross-Eyed Mary,250200
2023-12-14 15:56,Rush,La Villa Strangiato,4774
2023-12-14 15:59,Focus,Janis,188106
2023-12-14 16:00,Focus,Focus II,4102
2023-12-14 16:04,King Crimson,Three of a Perfect Pair,250786
2023-12-14 16:11,Focus,Hocus Pocus - Extended Version,402560
2023-12-14 16:17,King Crimson,I Talk To The Wind,365659
2023-12-14 16:21,King Crimson,Starless,153806
2023-12-14 16:21,King Crimson,Book Of Saturday,2598
2023-12-14 16:25,King Crimson,Neal And Jack And Me,262093
2023-12-14 16:30,King Crimson,Cadence and Cascade,277659
2023-12-14 16:44,King Crimson,Matte Kudasai,194875
2023-12-14 18:19,Black Sabbath,Orchid (2009 - Remaster),91040
2023-12-14 18:24,Led Zeppelin,Moby Dick,260960
2023-12-14 18:27,Black Sabbath,Laguna Sunrise (2009 - Remaster),170533
2023-12-14 18:32,Peter Frampton,Black Hole Sun,325653
2023-12-14 18:37,John Paul Jones,Daphne,290466
2023-12-14 18:38,Van Halen,Cathedral - 2015 Remaster,83169
2023-12-14 18:44,John Paul Jones,Leafy Meadows,310466
2023-12-14 18:50,King Crimson,Red,375748
2023-12-14 18:56,Ozric Tentacles,Eternal Wheel,6619
2023-12-14 18:56,Jeff Beck,Star Cycle,298466
2023-12-14 18:56,Rush,La Villa Strangiato,1750
2023-12-14 19:01,Robin Trower,Caravan to Midnight,298826
2023-12-14 19:02,UFO,Lipstick Traces - 2007 Remaster,7356
2023-12-14 19:12,Stanley Jordan,Stairway To Heaven,6314
2023-12-15 06:15,Ginger Baker,Brain Damage,289333
2023-12-15 06:23,Frank Zappa,Blessed Relief,479186
2023-12-15 06:28,Colosseum,Butty's Blues,2442
2023-12-15 06:28,Frank Zappa,Cletus Awreetus-Awrightus,1685
2023-12-15 06:28,Jean-Luc Ponty,Cosmic Messenger,2151
2023-12-15 06:28,B.B. King,Hummingbird,278640
2023-12-15 06:31,Muddy Waters,Rollin' Stone,188160
2023-12-15 06:31,Steely Dan,Aja,18880
2023-12-15 06:35,Tom Waits,New Coat Of Paint,202960
2023-12-15 06:39,Bill Frisell,Surfer Girl,254106
2023-12-15 06:46,Bill Frisell,Pipeline,426173
2023-12-15 06:54,Ultimate Spinach,Jazz Thing,398517
2023-12-15 07:02,Frank Zappa,Eat That Question,400880
2023-12-15 07:16,John McLaughlin,The Way of the Pilgrim,180936
2023-12-15 15:42,Jethro Tull,Cross-Eyed Mary,2903
2023-12-15 15:42,Pink Floyd,One Of These Days - 2011 Remastered Version,24277
2023-12-15 15:47,Jimi Hendrix,"Changes - Live At Fillmore East, 1970 / 50th Anniversary",311933
2023-12-15 15:55,Creedence Clearwater Revival,Ramble Tamble,431188
2023-12-15 16:01,Jimi Hendrix,Hey Baby (New Rising Sun),364626
2023-12-15 16:04,Frank Zappa,Uncle Remus,169600
2023-12-15 16:20,Quicksilver Messenger Service,Fresh Air - Remastered,258836
2023-12-15 16:43,Quicksilver Messenger Service,Fresh Air - Remastered,60842
2023-12-15 16:53,Jimi Hendrix,"Who Knows - Live At Fillmore East, 1970 / 50th Anniversary",576360
2023-12-15 16:57,Janis Joplin,Half Moon,233800
2023-12-15 16:59,The Rolling Stones,You Gotta Move - 2009 Mix,152106
2023-12-15 17:04,Led Zeppelin,Bron-Y-Aur Stomp - Remaster,257346
2023-12-15 17:10,The Mothers Of Invention,Directly From My Heart To You,2843
2023-12-15 17:10,The Rolling Stones,Let It Loose,317173
2023-12-15 17:10,Paul McCartney,Nineteen Hundred And Eighty Five - 2010 Remaster,3668
2023-12-15 17:13,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2023-12-15 17:20,Jethro Tull,Cheap Day Return,80880
2023-12-15 17:26,Led Zeppelin,The Rover - Remaster,339474
2023-12-15 17:26,Steely Dan,Don't Take Me Alive,5294
2023-12-15 17:26,Jethro Tull,Teacher - Single Mix; 2001 Remaster,1367
2023-12-15 17:26,Little Feat,Rock and Roll Doctor,1251
2023-12-15 17:31,Santana,Incident at Neshabur,297506
2023-12-15 17:35,The Doors,Peace Frog,170132
2023-12-15 17:40,Frank Zappa,Apostrophe',349786
2023-12-15 17:44,Jimi Hendrix,Drifting,229120
2023-12-15 17:48,John Lennon,Gimme Some Truth - Remastered 2010,197813
2023-12-15 17:50,Jethro Tull,Really Don't Mind / See There a Son Is Born - Steven Wilson Stereo Remix,85103
2023-12-15 17:54,T. Rex,Jeepster,247773
2023-12-15 18:00,Pink Floyd,Fat Old Sun - 2011 Remaster,323946
2023-12-15 18:07,The Rolling Stones,Moonlight Mile - 2009 Mix,357200
2023-12-15 18:12,John Lennon,How Do You Sleep? - Remastered 2010,339186
2023-12-15 18:18,John Lennon,Remember - Remastered 2010,272960
2023-12-15 18:22,Fleetwood Mac,The Ghost,242173
2023-12-15 18:33,Creedence Clearwater Revival,I Heard It Through The Grapevine,667409
2023-12-15 18:38,T. Rex,Get It On,262613
2023-12-15 18:40,The Moody Blues,The Story In Your Eyes,176573
2023-12-15 18:45,"Howlin' Wolf with Steve Winwood: Piano & Organ, Bill Wyman: Bass Guitar, Shaker & Cowbell, Charlie Watts: Drums, Conga & Assorted Percussion",I Ain't Superstitious,210826
2023-12-15 18:51,Grateful Dead,Estimated Prophet - 2014 Remaster,336578
2023-12-15 18:56,The Rolling Stones,Hide Your Love - Remastered,251826
2023-12-15 19:02,Billy Cobham,Red Baron,396666
2023-12-15 19:10,Frank Zappa,Eat That Question,400880
2023-12-15 19:15,Fleetwood Mac,Hypnotized,289200
2023-12-15 19:18,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
2023-12-15 19:25,Focus,Hocus Pocus - Extended Version,402560
2023-12-15 19:30,The Rolling Stones,Till The Next Goodbye - Remastered,276826
2023-12-15 19:35,Jean-Luc Ponty,Mirage,294000
2023-12-15 19:38,Jean-Luc Ponty,New Country,188640
2023-12-15 19:42,Masayoshi Takanaka,E. S. P.,251000
2023-12-15 19:47,Tom Waits,The Ghosts Of Saturday Night (After Hours At Napoleone's Pizza House),197040
2023-12-15 19:49,Creedence Clearwater Revival,Lookin' Out My Back Door,152466
2023-12-15 19:57,Premiata Forneria Marconi,Appena un po',463826
2023-12-15 20:00,Strawberry Alarm Clock,Incense And Peppermints,167453
2023-12-15 20:03,Focus,House Of The King,171306
2023-12-15 20:05,The Rolling Stones,Factory Girl - 50th Anniversary Edition,129933
2023-12-15 20:08,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-15 20:14,Blind Faith,Sea Of Joy,321800
2023-12-15 20:18,T. Rex,Jeepster,247773
2023-12-15 20:23,Buffalo Springfield,Bluebird,275760
2023-12-15 20:27,Focus,Mother Focus,184693
2023-12-15 20:30,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2023-12-15 20:31,King Crimson,Book Of Saturday,10417
2023-12-15 20:34,Yes,"I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",4732
2023-12-15 20:34,Led Zeppelin,Tangerine - Remaster,191827
2023-12-15 20:39,Buffalo Springfield,Mr. Soul,18561
2023-12-15 20:39,Quicksilver Messenger Service,Pride Of Man,248066
2023-12-15 20:41,The Rolling Stones,Parachute Woman - 50th Anniversary Edition,140146
2023-12-15 20:44,Focus,Early Birth,173800
2023-12-15 20:46,Jethro Tull,Slipstream,71106
2023-12-15 20:49,Cream,Badge,164706
2023-12-15 20:52,Derek & The Dominos,I Looked Away,184560
2023-12-15 20:55,The Who,The Seeker - Original Single A-Side Mix,192493
2023-12-15 21:05,The Rolling Stones,Sway - 2009 Mix,3046
2023-12-16 06:32,Herbie Hancock,Watermelon Man - Remastered,20458
2023-12-16 06:33,Yusef Lateef,Juba Juba - Remastered,114630
2023-12-16 06:34,Patti Smith,So You Want to Be,36834
2023-12-16 06:37,Yusef Lateef,Juba Juba - Remastered,148628
2023-12-16 06:38,Charlie Parker,Au Privave - Take 3 Master,80646
2023-12-16 06:39,The Band,Whispering Pines,48800
2023-12-16 06:42,Focus,Focus ... - Vocal,164093
2023-12-16 06:49,Camel,Song Within A Song,433093
2023-12-16 06:59,Yes,Yours Is No Disgrace - 2003 Remaster,580960
2023-12-16 07:02,Focus,Mother Focus,184693
2023-12-16 07:09,Camel,Freefall,352853
2023-12-16 07:12,Focus,Moving Waves,162586
2023-12-16 07:16,Focus,Janis,188106
2023-12-16 07:18,Triumvirat,Million Dollars - Edit / Digital Remaster,155133
2023-12-16 07:22,Camel,Supertwister,198680
2023-12-16 07:23,Yes,"Starship Trooper: a. Life Seeker, b. Disillusion, c. Würm",9647
2023-12-16 07:24,Jethro Tull,Slipstream,71106
2023-12-16 07:25,Yes,Heart of the Sunrise - 2003 Remaster,33399
2023-12-16 07:26,Gong,Outer Temple - Remastered 2018,68546
2023-12-16 07:29,Focus,Love Remembered,169400
2023-12-16 07:33,The Alan Parsons Project,Some Other Time,245733
2023-12-16 07:35,Triumvirat,The Sweetest Sound Of Liberty,155506
2023-12-16 07:39,Sebastian Hardie,Four Moments Pt.4 - Everything Is Real,130693
2023-12-16 07:40,Eloy,Thoughts Of Home,65040
2023-12-16 07:43,Camel,The Snow Goose,192093
2023-12-16 07:57,Camel,Lady Fantasy - Medley,222967
2023-12-16 11:56,Love,A House Is Not a Motel - 2015 Remaster,10261
2023-12-16 15:23,Led Zeppelin,We're Gonna Groove - Remaster,3107
2023-12-16 15:28,Ten Years After,As the Sun Still Burns Away - 2017 Remaster,285931
2023-12-16 15:32,Blue Öyster Cult,Cities On Flame with Rock and Roll,242640
2023-12-16 15:35,UFO,Alone Again - 2008 Remaster,180640
2023-12-16 15:41,Led Zeppelin,The Rover - Remaster,339474
2023-12-16 15:46,Deep Purple,Woman From Tokyo - Remastered 2000,351693
2023-12-16 15:55,John Mayall,Fly Tomorrow,540893
2023-12-16 16:00,Blue Öyster Cult,Transmaniacon MC,200373
2023-12-16 16:04,Led Zeppelin,Bring It on Home - Remaster,259741
2023-12-16 16:09,The Stooges,Down on the Street - 2005 Remaster,223760
2023-12-16 16:16,Deep Purple,Lazy - Remastered 2012,442840
2023-12-16 16:22,Led Zeppelin,Gallows Pole - Remaster,297929
2023-12-16 16:32,Led Zeppelin,The Girl I Love She Got Long Black Wavy Hair - Live on Tasty Pop Sundae from BBC Sessions;Remaster,183226
2023-12-16 16:36,Grand Funk Railroad,Inside Looking Out - Remastered,20684
2023-12-16 16:36,The Beatles,Helter Skelter - Remastered 2009,3680
2023-12-16 16:42,Deep Purple,Speed King - 1995 Remaster,352760
2023-12-16 16:44,ZZ Top,I Need You Tonight - 2008 Remaster,1700
2023-12-16 16:44,Black Sabbath,Hand of Doom (2009 - Remaster),32802
2023-12-16 16:52,Ted Nugent,Stranglehold,503066
